NAME	DESCRIPTION	KrasWT_1	KrasWT_2	KrasWT_3	KrasWT_4	KrasWT_5	KrasWT_6	KrasWT_7	KrasWT_8	KrasG12D_1	KrasG12D_2	KrasG12D_3	KrasG12D_4	KrasG12D_5	KrasG12D_6	KrasG12D_7	KrasG12D_8
ENSMUSG00000001150		369.570448	373.2983507	270.5400501	323.0417246	408.4774602	381.873127	372.4913404	361.0245543	316.2156835	370.5191524	435.0663956	349.966092	302.0834457	323.881988	378.5860094	356.0389867
ENSMUSG00000001151		110.2173334	94.55462627	0	0	103.3766296	0	0	85.99156491	0	0	37.14469986	0	161.0051227	0	0	0
ENSMUSG00000001156		2182.700939	2583.570719	1059.349862	2401.66998	580.8358737	2840.376868	1300.728243	2511.813743	2927.390456	1861.090652	1399.145217	4082.085004	2052.748791	2307.558194	1235.234524	1428.078332
ENSMUSG00000001157		333.0234668	251.8318783	378.8400384	394.8249028	221.0757963	330.6750358	484.7791016	205.0396751	390.7290213	405.7368818	258.4854395	226.0286178	258.9108231	248.3209132	285.2733331	309.6279969
ENSMUSG00000001158		218.9851803	202.6684976	281.8237235	239.5462828	296.1961525	256.4121013	241.3932243	213.4625576	242.9017436	256.1997339	168.1094967	245.9051367	224.0393006	203.1551996	214.3782618	270.111989
ENSMUSG00000001166		28.24679253	81.06596476	42.36986957	18.26491473	108.2025636	121.2323533	46.70007295	99.59297923	24.57499916	32.89267309	70.55468261	27.70512911	32.7084184	138.0683723	56.56053345	31.09066886
ENSMUSG00000001173		154.1833078	147.3247065	121.731185	167.5091152	210.5184141	217.6776952	168.3027738	341.5699734	131.5565846	184.8896866	142.4556995	102.1810045	362.5670693	251.4854156	311.6147346	216.2652014
ENSMUSG00000001175		8847.893467	8959.010536	8569.161914	10100.57087	7687.206062	8888.714857	10278.69193	8704.708656	10027.60165	8703.285569	8888.74276	12284.99147	9751.85641	10071.01711	7890.764052	9761.202177
ENSMUSG00000001211		393.5286989	639.7226274	514.1759459	593.1358386	840.5318865	882.1692593	728.9432548	535.8018425	548.9876487	613.7088623	716.676181	695.0211621	674.3440844	661.4760836	1011.521293	696.9912041
ENSMUSG00000001225		449.677426	837.6708321	322.3326121	502.520077	43.40519161	755.9639083	139.0617317	338.7178607	1659.017254	119.9553748	311.6783024	4424.091734	1418.40159	292.9681207	561.5509768	1072.071141
ENSMUSG00000001227		130.8669453	173.4463444	114.0881263	105.9808634	150.1140064	147.2756397	78.38209773	96.2324147	90.5217848	83.39276805	99.82546018	245.4673406	93.84524962	229.7279435	43.91794276	83.42945611
ENSMUSG00000001228		1044.711313	1203.535742	979.4238726	1036.740598	940.4487487	1338.876027	758.1994799	626.0028125	1487.620193	977.8765456	1362.238769	776.964773	699.2720865	494.0876077	424.873047	853.3461933
ENSMUSG00000001229		607.4089613	500.9447397	411.0199556	554.4416249	320.9333683	480.1391214	452.9448868	446.616939	558.8448532	555.1479368	401.3655097	498.523701	471.4705862	358.2505164	346.9895194	378.8984083
ENSMUSG00000001247		2513.320806	2644.229619	2559.836374	2614.556286	2052.093376	2533.118256	2571.515702	4177.566059	2514.052027	2587.118719	2374.367111	2273.680879	3246.730292	2851.305311	3107.984441	2239.939351
ENSMUSG00000001248		192.2035655	204.7233584	174.5277312	149.5026112	246.9573412	84.03267442	211.2863167	262.7945077	139.2008978	221.3432388	136.0469982	155.3395792	312.1079526	359.8039016	393.7668598	256.7381997
ENSMUSG00000001249		81.45554189	141.6227912	142.4019004	124.5920563	65.17496396	187.9040724	132.2847339	114.2670551	70.97328662	82.26244281	126.9323994	54.73486716	112.4364953	151.3156903	66.6891002	40.1352904
ENSMUSG00000001270		908.695433	492.9242434	796.3454086	721.9180632	783.8856916	522.0067878	602.7933786	633.7749557	1068.540185	884.5213034	555.2507221	761.7990244	783.0014108	446.1135343	420.2139722	992.9717441
ENSMUSG00000001280		2051.587081	1020.536779	482.5572136	976.9370116	215.1901686	2480.860719	210.4979017	1339.007625	1963.121137	1129.224488	1748.588215	722.3112374	1026.534754	1470.417807	1446.641371	1055.34914
ENSMUSG00000001281		29.33436376	10.22389228	10.76774902	63.16563463	10.24429414	4.81070727	33.70881357	23.04725575	19.56521787	156.6940905	27.60465646	69.9367463	2.055819426	10.01175358	4.947672742	5.829001457
ENSMUSG00000001285		279.3412202	241.4782644	344.918788	244.7862509	227.426422	219.3654822	208.9349004	197.3733915	266.8887073	247.0292134	213.5956548	269.3985354	186.062405	188.9686466	195.0295662	241.8713872
ENSMUSG00000001288		88.50539189	83.47285094	93.61473129	244.8975687	109.4638637	78.5791955	317.102178	187.3686905	94.65558327	320.3158774	148.7827308	150.4201796	153.616605	74.46714047	207.031931	170.7059013
ENSMUSG00000001289		771.2896286	887.8726274	1260.131318	748.4707288	1167.03467	967.9603408	882.3374819	1013.3647	796.7853921	815.8991816	769.5600538	891.3679555	1018.705795	1133.938177	2290.650216	1214.350517
ENSMUSG00000001300		728.7406464	474.7788496	371.3031864	564.2250177	266.3084919	580.9932826	321.5828184	710.54786	792.6888925	677.0240841	580.3852242	799.0747198	627.4935994	693.1556008	424.6412881	481.0997553
ENSMUSG00000001305		303.9331188	303.8662055	346.2008891	225.5953735	444.230563	325.4704497	241.7674092	307.0725951	349.6425675	236.6577661	333.3920423	385.8719855	285.8725016	302.4946267	344.378166	289.4427159
ENSMUSG00000001323		150.0166108	49.15227282	111.3621184	119.7927564	76.14337094	38.38118337	56.94162509	44.92641316	120.4678496	43.49839381	60.54036256	131.5468885	98.29773115	59.26199464	33.2724811	122.5959046
ENSMUSG00000001348		702.7360645	584.4217124	808.5002591	712.2830223	727.7972194	527.8002064	420.599416	495.4712142	733.4085634	518.5366234	548.1112976	738.2910569	661.0416894	584.5097746	622.1909357	545.0155331
ENSMUSG00000001349		159.3441174	98.06174247	78.67402441	50.42423967	36.14619532	23.78680114	22.18026666	13.53676474	219.9713078	81.86410167	98.16015343	1982.399412	3.367805838	6.062331888	16.25046489	19.41210384
ENSMUSG00000001366		290.6930046	252.3795626	450.8526925	314.4174711	173.3579053	168.5983106	199.4017433	114.4435171	425.0124176	298.4062196	257.9010581	255.1288202	338.3311219	182.0384149	132.7189686	258.8685591
ENSMUSG00000001376		352.7149366	410.134911	475.444122	321.7023031	185.7698062	414.9295257	407.1734612	293.6614895	410.6919389	353.5914821	237.7234456	512.3141427	577.8096794	249.4346148	307.4752295	368.5021848
ENSMUSG00000001380		829.4949018	879.07911	778.579951	811.7074224	1008.918323	824.0917048	821.244041	893.8766834	885.1010318	803.1318842	876.7027423	1019.739655	746.7605395	810.7845256	796.7707261	843.6400057
ENSMUSG00000001383		708.1793716	750.5325004	905.7572237	756.0939748	776.9703262	714.8029998	807.254028	645.3521034	791.7174119	752.7568066	671.4939507	761.1554728	808.5946789	694.277464	564.1712671	708.3334628
ENSMUSG00000001403		738.0848551	691.6004804	863.3754804	588.2437318	766.8963135	755.7044924	773.5333189	699.9291553	866.1841284	593.5253844	582.7343375	713.9986713	362.6308206	874.2261401	393.9923735	610.9698186
ENSMUSG00000001415		848.6554631	900.6329485	817.1088823	689.2064123	769.8865916	848.4081791	758.7409791	903.8447645	894.3317647	738.3265377	714.5605557	906.2618545	639.5347939	624.8633495	843.8847142	861.1881555
ENSMUSG00000001416		3472.160533	3144.037971	3611.889531	3099.79648	3502.17261	3458.964606	3185.853504	3155.597509	2878.748057	3146.628002	3085.657779	3298.443414	3296.637662	3248.331077	3233.424541	3495.263741
ENSMUSG00000001418		632.5550909	718.9529835	731.5882686	992.6032465	668.5143527	724.3420953	754.3029353	799.5695425	742.5757898	868.9811234	782.5285118	731.317353	929.7352357	920.7687923	1021.924209	753.7468011
ENSMUSG00000001419		787.4618674	791.8838416	456.4440204	599.5912698	841.7574477	744.7548874	574.7697872	1073.360239	599.0861226	520.0252462	886.1398011	960.5031171	547.4593269	1094.958997	823.479633	967.3994607
ENSMUSG00000001420		430.3771376	411.1818447	424.9851657	440.8170531	353.6913358	504.5707201	495.9839902	453.2322335	399.8091219	482.1872122	452.4536475	515.4429105	514.2477296	484.9628154	388.7812956	350.8781181
ENSMUSG00000001424		2319.737342	2432.777475	1709.464215	1713.272048	2095.696321	2392.177924	1989.874713	2192.090401	1939.020546	1917.975552	1807.888591	1508.113981	1771.103605	1833.094619	1526.192969	2058.519511
ENSMUSG00000001435		358.147714	195.756657	372.5521552	1326.526058	1646.549514	107.3194973	749.1026873	373.4655261	298.8699446	1633.788245	1256.309607	785.9868389	1259.718909	868.9001308	918.9249506	1610.178987
ENSMUSG00000001436		277.747789	398.7653102	290.6824634	150.6550477	352.2720566	314.1794467	144.2548884	345.3092065	368.9503428	168.4110765	423.73369	502.0293489	346.3911845	319.407673	340.2919669	257.5159204
ENSMUSG00000001440		4502.25922	4271.681383	3488.969269	4424.064063	3888.234517	4153.651513	3739.544625	3617.042007	4923.687075	4510.50856	4565.728623	4051.116799	3265.332719	3160.082249	3122.723078	3732.738115
ENSMUSG00000001441		1286.349004	1307.82627	977.4373939	1114.368293	892.0570578	655.1031024	1085.526201	1149.59237	1387.397047	1122.124083	908.599716	1311.902536	1374.079904	1234.661696	1248.162014	1180.412104
ENSMUSG00000001445		576.5606909	526.4028117	747.3197767	517.8213913	736.3514289	539.9611602	520.2604873	498.9447758	676.6345792	508.2664186	451.2442958	505.5861896	547.3475795	524.373217	579.074404	571.0575033
ENSMUSG00000001467		2145.58961	1969.294619	1974.904592	2280.302791	1140.656975	2552.820652	1897.136586	1849.843224	1938.941516	2299.470956	2216.427617	2281.73694	2020.197845	2453.720529	1353.6334	2628.852876
ENSMUSG00000001472		663.8389775	813.0026498	634.628468	849.5750516	840.2892626	957.4250915	963.3757316	1298.461544	616.6800929	755.9463221	749.9473768	694.7207831	858.6121613	990.558086	906.2185719	814.1449057
ENSMUSG00000001473		191.4601219	173.0551692	154.5111041	626.3295629	438.1807233	272.7083136	774.8457369	474.4704255	235.4877314	767.436545	473.7588584	1048.741776	257.855597	420.6640137	189.8155801	238.6095997
ENSMUSG00000001482		214.2996524	168.1702954	312.5355107	314.2243185	332.2468366	173.0029349	188.7109048	258.9822107	222.515145	202.6979002	393.7684974	150.3223159	177.5982078	320.3399403	207.7679593	216.1710599
ENSMUSG00000001506		1208.532687	818.4724466	866.4480619	2948.960221	2473.543695	113.3786638	1773.782065	437.9793256	1084.376576	5906.511519	1961.735297	1603.84398	1188.982321	269.5284022	2122.184261	1820.001564
ENSMUSG00000001507		1935.465229	2501.302468	951.7415139	1492.244248	1189.205274	1999.755669	1311.820709	2173.091024	2620.113838	1908.626842	2220.521434	2558.061332	2094.609029	2282.18613	1813.596674	2093.441999
ENSMUSG00000001517		460.4197104	501.9304866	360.2723114	261.9974273	566.0011212	481.3180444	249.7717094	616.3348174	432.8469573	300.2559186	284.7549462	305.5081294	281.2199023	382.7083435	246.3421652	274.0897734
ENSMUSG00000001518		133.9910586	176.2673923	155.0233799	101.2245672	221.2386413	129.5489134	148.3777571	251.0538335	128.5631088	139.6892296	163.7975213	181.4645623	221.2436956	173.3044957	169.7232681	213.0099435
ENSMUSG00000001521		148.6755246	108.2945406	84.52112562	194.4973052	140.9172318	123.8970561	169.1218934	114.3715909	75.90389246	236.4126219	104.3409211	103.586998	84.93489372	69.90971319	139.7140344	102.0943483
ENSMUSG00000001524		252.9426504	208.6052867	299.2244301	216.3987214	193.5365826	203.7033992	58.20078532	179.9613504	245.1291432	217.4994493	264.2359178	195.4118875	85.57096658	158.4981032	75.86414796	254.4097294
ENSMUSG00000001525		7514.510927	7466.844107	7213.640217	7375.629306	7293.740118	9339.468053	8591.007396	7545.150922	6827.979446	7787.594948	7449.412986	7370.820502	5398.412596	5820.795123	4201.96512	6209.339858
ENSMUSG00000001542		379.950071	344.7480747	316.4903713	527.1336599	358.6556323	414.8149838	410.0341285	480.3395726	379.6752228	505.8629843	364.6116667	599.6015518	461.9599794	465.8561599	492.9750883	418.3968659
ENSMUSG00000001552		2592.419081	2989.56502	2371.970536	2923.218229	2624.721706	2950.646187	3297.446977	4021.196121	2613.404225	3056.712547	2730.212118	3605.50461	3583.445368	3549.689511	4108.208781	3284.407328
ENSMUSG00000001555		52.93710175	43.97763837	95.80730362	129.0586033	232.8860699	4.576362609	40.06536892	19.70939941	79.52604775	171.5560923	122.4841342	118.9933465	25.55420504	17.68833525	86.84037578	39.85312509
ENSMUSG00000001569		463.8924066	543.7335038	526.9716112	399.7288498	648.5136148	577.7295687	640.6608523	558.0885359	543.0548168	491.2667225	590.0233821	652.047351	403.559183	540.7377667	622.3930349	588.2313465
ENSMUSG00000001576		1006.268889	912.3272997	1133.249386	1139.725346	1517.280075	977.8597543	1141.081101	1095.830168	967.1265773	1050.060225	1115.830922	893.8673048	1091.194778	959.169699	1069.865776	1017.349544
ENSMUSG00000001583		330.8273418	452.6041897	262.296528	330.0044895	366.3866515	450.5385413	446.0655845	487.7930746	272.6700884	325.826102	370.772516	397.6950661	434.3702926	484.478845	602.840359	399.1757541
ENSMUSG00000001604		86.96750059	95.71571274	134.2800183	72.54048838	89.13142064	62.5352619	61.02713617	104.8285213	116.499836	40.60719377	46.62951432	106.1768525	104.8916894	55.53869554	134.4389106	89.96296957
ENSMUSG00000001627		654.532191	814.6586753	563.8272425	515.6096943	737.577703	998.4423584	636.7359189	1323.881774	625.7533697	498.2664104	620.5681008	1246.067625	659.3975353	914.8068372	566.0190776	746.0894976
ENSMUSG00000001630		948.0874729	894.3751953	717.9148192	928.9191959	725.5384728	929.0235856	1101.22219	773.8391637	523.1518901	830.2295629	586.4658876	510.6998435	605.0858862	511.8496633	441.1629493	573.0311611
ENSMUSG00000001632		347.8249771	251.6440316	299.9158801	326.8974172	275.2661131	288.1284366	195.0006502	586.3129981	186.536218	284.7816993	460.7997229	318.830734	257.7367841	468.3567015	472.7608473	260.9518966
ENSMUSG00000001642		839.3550565	850.5891089	1248.526989	911.4534588	1163.973238	1043.705085	754.898044	822.0603669	964.582108	715.9862507	777.5489165	771.596387	730.6648649	898.3174827	823.5647029	901.8389303
ENSMUSG00000001665		288.0215686	271.1540112	406.1616352	161.4064564	390.95972	252.2109488	154.0370796	273.4043622	314.7582401	118.8673344	267.6485529	236.5343084	248.1973414	346.0594423	378.7053868	317.7171874
ENSMUSG00000001666		205.5017716	221.8122176	239.2318764	175.5644808	238.0092266	173.799811	215.3871551	252.3030362	171.9402782	191.0345113	184.5249378	189.9333931	159.8131491	238.3221408	304.0965684	197.9616711
ENSMUSG00000001670		289.2294344	380.8000103	74.19789732	350.5668009	39.26102744	224.6410928	292.3842294	235.5536723	313.9180111	117.450877	135.5003169	238.6359139	342.2469429	522.999527	144.4717704	235.349376
ENSMUSG00000001672		746.5898624	677.7538848	620.6369078	543.53599	430.1934323	586.4219666	603.5302106	478.7434677	711.4497279	564.7838068	527.9645778	671.3390544	756.5575779	684.268456	699.2516362	646.9455741
ENSMUSG00000001674		682.7019921	743.6068687	533.2481393	755.0718921	714.0097205	677.9768796	720.1354351	539.7764032	790.8995065	793.9112068	626.1678629	716.5922839	692.7345825	676.5313485	697.1628661	642.4198478
ENSMUSG00000001687		468.4304452	560.7358032	668.9685948	464.4070971	896.8453594	650.9644574	525.0077778	834.0306299	544.7156574	494.7694761	540.2100211	663.250057	776.567196	777.9799912	967.8541251	650.0797827
ENSMUSG00000001700		821.5358575	713.3096745	831.3152713	568.9813858	579.5498985	662.4272326	403.7829168	496.887854	672.9406552	362.8536	356.8180313	591.0531988	551.5741686	500.3674614	348.3765951	364.5120038
ENSMUSG00000001707		281.5214661	191.6675131	322.6922076	320.5428996	239.179011	309.527046	275.4250471	126.8755754	358.4772198	378.3910477	291.2392007	359.2318619	242.1743775	278.9792202	229.7545855	265.9061561
ENSMUSG00000001729		2982.009174	3077.342729	2356.084967	2707.679202	3360.255962	3143.940041	2955.242811	3574.79843	3589.068904	2826.850596	2987.205933	3572.493864	3183.182473	2819.498568	3511.505934	2962.80412
ENSMUSG00000001739		475.8473471	243.8192284	762.9579502	496.9153789	442.5961376	180.3319564	486.7479084	382.8221447	397.4796322	195.5302581	120.0900029	159.589568	244.3409975	218.07489	227.9758512	530.9142798
ENSMUSG00000001750		552.8295413	499.290137	253.0646768	238.5853331	308.7050954	598.1022121	563.5700532	584.0401796	208.9362915	427.1290464	257.2782625	252.0062893	226.1753553	354.7501361	174.3757728	236.0646097
ENSMUSG00000001751		155.1581494	118.3681075	192.9518591	204.7187112	100.8153973	168.5124495	196.6777334	122.3616518	161.9945938	228.1197263	210.1676792	131.3443256	233.4754497	132.9109054	104.635789	168.0240032
ENSMUSG00000001755		373.4945284	348.6353946	410.2030928	357.2429467	404.9270059	338.0308316	431.7891328	377.0858127	296.1137716	303.1881377	346.3948855	244.5080173	477.8629921	353.5669894	429.1001793	343.0360985
ENSMUSG00000001761		483.3416021	596.7068484	655.8252793	540.6124122	792.4626463	624.3943973	646.0572648	609.7774023	498.3024803	554.4285115	581.2976462	395.5399359	539.2250126	514.8441027	473.2061386	509.7291319
ENSMUSG00000001763		84.1464019	96.08672942	143.9717578	39.39814752	104.1531719	96.48172817	45.8550823	78.77568915	100.1224701	36.75470595	64.77640871	66.74100091	41.49160737	93.07324841	129.0064395	38.88007866
ENSMUSG00000001767		506.8572171	392.8303183	472.4619412	527.8505474	557.6444761	394.1163468	467.4995814	393.1733264	529.9291912	383.1204101	499.8209375	491.1292452	395.892912	364.5666543	358.4207925	415.304741
ENSMUSG00000001768		978.9157905	1622.825253	918.3583151	1041.898115	1329.531732	1169.146955	1275.336471	1971.08339	1180.418425	1091.908825	1407.421009	1181.039489	1787.573644	1736.497136	1667.466735	1582.293204
ENSMUSG00000001774		563.0624093	237.6899963	461.4389241	613.7485253	100.8248877	300.0017495	453.3738686	142.2462855	597.6662073	742.7972293	270.3994404	261.0952148	198.1051385	134.078897	109.9134036	323.9076815
ENSMUSG00000001783		2123.137362	2245.166928	2493.665081	1927.804448	2022.831289	2264.755987	1891.720078	2090.174976	2145.693214	2044.478288	2078.79157	1862.419455	2006.14005	1967.836432	1917.098017	1909.231422
